Date,UserName,Komentar,Like
2025-06-15T18:32:48Z,@nurkholik855,"Kelihatan banget sih onic sengaja troll di game 345....dan anehnya di match penentuan rrq pakai jungler hayabusa padahal musuhnya tebel tebel, kurang respect hero nya sanz, lebih pilih dapat granger daripada pharsa,,,, padahal tiap kali sanz dapat phrsa rrq selalu kalah,,,,",0
2025-06-15T18:32:08Z,@Chihayafuruuu,PUCUK DINGIN MASIH BERLAKU ?,0
2025-06-15T18:31:49Z,@azilahmamat8223,"Kongdom sok asik banyak bacot,mamam ga tuh tim badut cuman bisa runner up",0
2025-06-15T18:31:17Z,@azilahmamat8223,"Toyyy 🤡 cuman bisa granger badut2,yah pasti udah di antisipasi sama onic,bro2 granger mulu ga ada mekanik nya,ngekill banyak ngapain jugaa😂😂😢",0
2025-06-15T18:29:39Z,@Wither_killer010,"Ini waktunya kita, bukan &quot;onic&quot;😂",0
2025-06-15T18:29:23Z,@tokfytv1331,Onic di carry PH 😂,0
2025-06-15T18:27:55Z,@Rozi1234-q7u,Kenapa match 7 gak ambil parsa aja RRQ,0
2025-06-15T18:27:45Z,@heartpenned,Jersey baru piala baru 🎉 congratulations onic ❤,1
2025-06-15T18:27:30Z,@capbadakbone8782,SETTINGAN. UDAH JELAS ONIP MENANG DRI AWAL,0
2025-06-15T18:26:22Z,@teturuuuid82,udah gue tebak 4-3😂 karena kalau end cepat (4-1) viewnya bakalan dikit kalau gini monton untung.,0
2025-06-15T18:24:22Z,@ItsyourboyDM,RRQ: Dont come back stronger please 😂🤣 <br>RRQ fans: Meow 🎶 Meow 🎶 Meow🎶 Meow🎶 WAHAHHAHAHA 🤣🤣🤣🤡🤡🤡,0
2025-06-15T18:23:59Z,@zamkasyari,"si toy udah nembak nembak ke kamera dua kali, tapi endingnya kasian sekali😂😂",3
2025-06-15T18:23:11Z,@ItsyourboyDM,RRQ &amp; MIRCO: Meow 🎶 Meow 🎶 Meow 🎶 Meow 🎶 HAHAHHA 😂,0
2025-06-15T18:22:44Z,@muhhalil5351,Rrq bodoknya dari M1 gak rispek Hiro power musuh tolol,0
2025-06-15T18:22:40Z,@Reynard3D,this is onic time🥳🥳🎉🎉🎉,0
2025-06-15T18:19:32Z,@JangsKuy,"Gokil efek comebacknya babayaga(coach yeb) mempengaruhi onic sekali, gokillll,,, Dan comeback strongerlah buat rrq kalian semua gokil💛💙",0
2025-06-15T18:19:27Z,@rajefsimanjuntak5828,NT dyrrennnn.,0
2025-06-15T18:17:29Z,@AchmadAchmad-gs4ep,Raja runner up,0
2025-06-15T18:17:15Z,@IrfanChivas-m8s,RRQ PASIH GRANDFINAL AKTIF,1
2025-06-15T18:14:43Z,@suryagunaifi5565,Adi ga usah sok asik lu...<br>Lu ga diajak diii<br>Klau ga ada coach Yeb mungkin onic ga masuk play off lu buat 🤣,0
2025-06-15T18:11:50Z,@Fortana,RRQ = ARSENAL,0
2025-06-15T18:09:56Z,@rahmatpurnomoaji1818,cuma bisa granger? awokwokowkowkwok,0
2025-06-15T18:08:53Z,@Rafi.88,Seorang coach emang se pengaruh itu 😊,1
2025-06-15T18:07:56Z,@rumisah1352,alhamdulillah savero acuu bisa angkat piala ya gokil cina kecil <br>WHAT TIME IS IT??? <br>ITS ONIC TIME 🎉🎉🎉,0
2025-06-15T18:05:37Z,@Rianbatubara14,RRQ macam Arsenal pula selalu runer up wkwk,0
2025-06-15T18:04:09Z,@astaschontol9010,15juta orang menunggu badut juara akwoowowow,0
2025-06-15T18:03:29Z,@Biiancha,"SELAMAT RAJA RUNNER UP, BESOK2 RUNNER UP LAGI SAMPE GRANGER TOP 1 GLOBAL MPL",0
2025-06-15T18:02:27Z,@arksawibowo9183,"granger mulu bosennn, onic aja ga abuse wanwan walau lepas. napadah rrq abuse granger terus padahal win record nya pas pake wanwan",0
2025-06-15T18:01:23Z,@crikch,GG!,1
2025-06-15T18:01:22Z,@frankysandiarta4616,GG RRQn. Setidaknya kalian ada piala voting dan pernah juara #1 di regular season ✊✊✊✊🔥🔥🔥,0
2025-06-15T18:01:11Z,@hadisyudistira5728,"Semua karena coach nyeb, dari awal onic ditinggal coach yeb down, onic tanpa coach yeb ga ada power, Acil benalu doang di onic😂 acil gaguna lu",0
2025-06-15T18:03:11Z,@manjuna21,Waduh kasian ga juara lagi,0
2025-06-15T17:59:52Z,@HendraSuhriady-lm4gv,Rrq ml masuk final+kalah rrq pubg gak masuk final😂😂😂😂,0
2025-06-15T17:58:38Z,@HarunRosyid-c1p,kenapa baxia mulu enggak ada yang lain tuh di kasih sujin hero lain takut ya main nya coss ketzut😂😂😂,0
2025-06-15T17:58:35Z,@hadisyudistira5728,"Semua karena coach nyeb, dari awal onic ditinggal coach yeb down, onic tanpa coach yeb ga ada power, Acil benalu doang di onic😂",0
2025-06-15T17:58:19Z,@hadisyudistira5728,"Semua karena coach nyeb, dari awal onic ditinggal coach yeb down, onic tanpa coach yeb ga ada power, Acil benalu doang di onic😂",0
2025-06-15T17:57:56Z,@hadisyudistira5728,"Semua karena coach nyeb, dari awal onic ditinggal coach yeb down, onic tanpa coach yeb ga ada power, Acil benalu doang di onic😂",0
2025-06-15T17:57:25Z,@hadisyudistira5728,"Semua karena coach nyeb, dari awal onic ditinggal coach yeb down, onic tanpa coach yeb ga ada power, Acil benalu doang di onic😂",0
2025-06-15T17:57:20Z,@JenNQT,15 juta view,0
2025-06-15T17:56:57Z,@hadisyudistira5728,"Semua karena coach nyeb, dari awal onic ditinggal coach yeb down, onic tanpa coach yeb ga ada power, Acil benalu doang di onic😂",0
2025-06-15T17:56:48Z,@Abdillah9800Dilah-yt3gr,SAMA AJA MAU SIAPA yang JADI CORE TETEP GA BAKALAN JUARA WKWKWK UDAH COCOK NYA JADI ANOMALI RANK AJA,1
2025-06-15T17:56:38Z,@hadisyudistira5728,"Semua karena coach nyeb, dari awal onic ditinggal coach yeb down, onic tanpa coach yeb ga ada power, Acil benalu doang di onic😂",0
2025-06-15T17:56:29Z,@suhupengamatx1,"GG you guys, semoga bisa tembus msc 🔥TUKANGTOTO🔥",37
2025-06-15T17:56:28Z,@hadisyudistira5728,"Semua karena coach nyeb, dari awal onic ditinggal coach yeb down, onic tanpa coach yeb ga ada power, Acil benalu doang di onic😂",0
2025-06-15T17:56:21Z,@TarMudi-m7b,Savero ngeri sama sanz,1
2025-06-15T17:56:19Z,@hadisyudistira5728,"Semua karena coach nyeb, dari awal onic ditinggal coach yeb down, onic tanpa coach yeb ga ada power, Acil benalu doang di onic😂",0
2025-06-15T17:56:03Z,@human23ap,Back to back runner up sutsujin the nub,0
2025-06-15T17:55:52Z,@rastaajja3236,15jta lebih nonton nya gila gasi,0
2025-06-15T17:55:52Z,@Chatrin-l3t,"Gua penasaran ko rrq sukanya raner up ya,,,? Serius nanya&#39;",0
2025-06-15T17:55:24Z,@gandhicool1029,Spesialis runeer up😂😂😂,0
2025-06-15T17:55:12Z,@Chatrin-l3t,Stop main raja2nya ya kigdom karena raja yang sebenarnya adalah ONIC,0
2025-06-15T17:54:35Z,@autosatset,"hari hari rrq, cape juga dengernya 🌟TUKANGTOTO🌟",133
2025-06-15T17:54:24Z,@prastibkk-yb8og,Sang raja langit onic 🇮🇩🇮🇩😍❤️ vs raja kondom ppk Konoha 🤡🤡🤣,1
2025-06-15T17:53:57Z,@nofalnofal7167,pede AMAT MAU NGALAHIN ONIC🤣🤣🤣,1
2025-06-15T17:53:35Z,@co0cobie,jangan dilanjut main raja2annya ⭐TUKANGTOTO ⭐,121
2025-06-15T17:53:32Z,@DikiyUcakucak,ga muak sama rrq?,0
2025-06-15T17:53:17Z,@prastibkk-yb8og,Sang raja langit onic is the best pokoknya Indonesia mpl terbaik onic id 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🔥😍🥰 terkuat onic sang raja langit onic 🥰😍🇮🇩🇮🇩🇮🇩❤️,1
2025-06-15T17:53:13Z,@EkaLestarixx,"prediksi <a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=931"">15:31</a> bukan maen, clutch ⭐TUKANGTOTO ⭐ bisa pas gitu",135
2025-06-15T17:52:56Z,@Abdillah9800Dilah-yt3gr,BENERKAN DOA GW RRQ ITU GA BAKALAN JUARA S15 COYYY COCOK NYA JADI BADUT GRAND FINAL AJA.,2
2025-06-15T17:52:30Z,@julianarifin-l6z,"RRQ udah biasa kayak badut, serem di muka, melawak di akhir",0
2025-06-15T17:51:28Z,@andrealviandy4691,Viva onik nik nik nik nik,0
2025-06-15T17:51:18Z,@detiwulan-o2q,"buset lincah banget main chownya, tidak menyangka se gila itu game play Chowonya",0
2025-06-15T17:50:22Z,@mwapigaming370,game 6 bisa win. tpi malah comeback hedeh. pikiran kaga jernih gitu,0
2025-06-15T17:50:04Z,@khizerihota8567,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=28306"">7:51:46</a> sanz mendapat hadiah pelukan dari pacarnya buset",1
2025-06-15T17:49:11Z,@prastibkk-yb8og,Sang raja langit onic 🔥🔥🔥🔥🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩❤️🥰😍😍 Alhamdulillah onic juaranya mpl season 15 ini Alhamdulillah ya Allah 🤲🤲🤲🤲🇮🇩🇮🇩🇮🇩❤️❤️❤️🥰😍 goonic its onic time 🔥🔥🔥🇮🇩🇮🇩,2
2025-06-15T17:48:45Z,@GeviAcriSaputra,Semangat rrq kigdom,0
2025-06-15T17:48:44Z,@anwarnurazis5325,ALHAMDULILLAH TERIMAKASIH BANGET ONIC 🙏🙏🙏🙏 KALIAN CUAN SAYA 👍👍 WIN PREDIKSI DPT 1JT LUMAYAN LAH🎉🎉🎉,0
2025-06-15T17:48:00Z,@anjasassuyuti393,ML ONIC WINNER 🎉<br>FF ONIV WINNER 🎉,0
2025-06-15T17:47:09Z,@prastibkk-yb8og,Alhamdulillah sang raja langit onic id 🤲🇮🇩🇮🇩🇮🇩🇮🇩🔥🔥🔥🔥🔥🔥,3
2025-06-15T17:46:16Z,@JubjubChangnoi,"GUA CUMA RESPECT DAN NOTICE GAME KE 3 PUNYA RRQ. ITU LOH YANG DIMAKSUD PUNYA PLANNING ( TUJUAN ) KUNCINYA DI KONSISTENIN AJA. <br><br>TERUS YAH, MENURUT GUA COBA HERO LAIN SELAIN GAME KE 3 ITU TAPI MAIN NYA SERAPIH DAN SEPLANING ITU. FIX JUARA CO.",0
2025-06-15T17:46:04Z,@jonatanhura9337,"Memang bener sihh Hero pool itu penting. Mungkin mvpnya sanz.tapi jangan lupain kiboyy. Chounya kiboy pembawa kemenangan.coba lihat dari awal playoff nggak ada itu kiboy pake Chou, sehingga kurang direspeck oleh tim lain. WTF. This is Chou dunia brooo.kalian lupa chounya sering diban setiap main. Ya mungkin permainan chounya udah sedikit turun keliatan tadi sering Miss ultinya. Tapi lihat bro.cuman dengan ngepick Chou tim RRQ kena pressure draft pick. Terutama Sitoyy. Dia wajib pake Purify cokk. Kalau nggak bakal dilock truss. Ambillah contoh game 7. Toy wajib pake purify karena chounya kiboy. Tapi disatu sisi Claude dengan mudah dapat ngelock dia. Diblazing duet tinggal pasrah aja. Gila sih padahal hampir kombek itu rrq tapi dengan pedenya kiboy pick Chou dan ya. Itu mengubah segalanya. Toy nggak bisa ngapa-ngapain. Banyak yang bilang digame 7 onic kalah draft.. ya sebagian orang berspekulasi seperti itu. Tapi apa yang terjadi. Malah onic yang megang game. Karena apa ya .karena draft rrq hanya bisa berpusat pada toyy. Damage aslinya cuman toy anjirr. Haya? Nggak ada shadow bisa apa. Yve? Itu Hero poking . Bukan brust. Keputusan untuk pick Chou dan Claude adalah keputusan yang tepat. Onic juga kayaknya tau. Walaupun rrq pick Tigreal itu Hero momen Cok .dia ULTI Flicker toy nggak ada yang jagain. Toyy benar-benar butuh Hero yang bisa jagain dia disini. Soalnya dia pake purify. GG sihh. Dari draft aja gua udah nebak kalau onic bakal menang dan ya....<br>Selamat untuk gelar yang kesekian kalian<br><br>Dan untuk RRQ... Semangat timm. Walaupun kalah seenggaknya kalian udah memberikan perlawanan.kalau boleh mengkritik. Toy rinz dan sutsujin harus lebih improve lagi kalau mau berjuang di msc. Yaaa<br>Untuk toyy harus lebih matang lagi mentalnya. Hero poll diperluas. Dimatch ini Hero toy dikit banget. Mungkin nggak pede mau ngepick Hero lain ya.takut dihujat untuk rinz kalau bisa jangan banyak gerakan tambahan.tipe permainan rinz ini sebenarnya adalah tipe agresif. Dan ingat ada game yang boleh diagresifin ada yang tidak. Dan sutsujin gua nggak tau ini player kenapa padahal kemarin lawan geek masih ditop perform.tapi sekarang malah under.. <br>Tapi yaudah lah namanya juga pertandingan ada menang ada kalah. Sekian mungkin yang bisa saya sampaikan terimakasih...",0
2025-06-15T17:44:37Z,@Hbatubarabara,Raja dari segala raja.<br>Ternyata raja ruuner up...😂😂😂,0
2025-06-15T17:41:04Z,@ripkiarifyanto2350,Ingat kata lemon &quot;badut tetap lah badut&quot; 😂,0
2025-06-15T17:40:13Z,@prasat505,Kayak arsenal jirr,0
2025-06-15T17:39:53Z,@YazidMaulana-s1p,jadi keinget &quot; ini waktunya kita bukan onic &quot; 🥴🥴🥴,0
2025-06-15T17:39:27Z,@Hokfall,Adi numpang😂,0
2025-06-15T17:37:15Z,@TKJTren-IC,Pengaruhnya Coach Yeb tinggi banget,2
2025-06-16T04:53:23Z,@Fajrinschannel,"gimana engga jago ngegocek draft lawan,sharing ama coach onic PH.👍",2
2025-06-15T17:35:47Z,@wawanshark1987,RRQ KEBANYAKAN BLUNDER,0
2025-06-15T17:35:36Z,@mlofficial1561,pasif rrq ya kaya gini sumpah,0
2025-06-15T17:35:29Z,@teloerayam,"RRQ = Arsenal, tukang jaga piala",0
2025-06-15T17:39:08Z,@devastatedbaby,Bukan pialanya cuman almari untuk simpan piala ..... Piala nya ghoib,0
2025-06-15T17:33:42Z,@MolyMolly-b1x,Sutsujin blunder terus lawak,0
2025-06-15T17:32:52Z,@Anonim-mj9tpj,3 kata lucu &quot; push mmr granger&quot; 😂,0
2025-06-15T17:32:38Z,@Tuanalpha,Kong dom hilang dari line wkw,1
2025-06-15T17:32:27Z,@misbahussabil,GG Onic🔥,2
2025-06-15T17:31:43Z,@abrilliant6052,Lihat toy cuman power hero nya ke granger,0
2025-06-15T17:31:39Z,@Shrkizz-k5p,RRQ EMANG GG CUY RISPEK # ONIC ESPORT 🤫,0
2025-06-15T17:31:13Z,@relaxandfocus6608,KB Sotoy,0
2025-06-15T17:30:50Z,@Cilla5,"kecewa, lama lama gue karbit nih",0
2025-06-15T17:30:34Z,@aldykakusuma2651,Aowkow tecomback,1
2025-06-15T17:30:16Z,@allanzaen124,"Selama para youtuber masih menjadi pemuja RRQ, Selama itu pula mereka tidak akan pernah angkat piala 😂 Kasian RRQ, ada beban berat di pundak mereka",0
2025-06-15T17:30:10Z,@siapa-d2h,GELOO ONIC COMEBACK COYY🔥🔥,0
2025-06-15T17:29:32Z,@FahriFahri-l8l,Kiboy ciup tangan 😅😅😅😅,0
2025-06-15T17:29:14Z,@ayucantikai0240,ALHAMDULILLAH YALLAH ONIC TIMKUUU,0
2025-06-15T17:27:59Z,@risa2714,"Kan apa aku bilang, RRQ ga pernah menang lawan Onic. Mentok tu cuma Runner Up kan. Kesuh banget",0
2025-06-15T17:27:20Z,@gustiramadhan9831,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=9417"">2:36:57</a> dyren cosplay jadi lupi?",1
2025-06-15T17:27:13Z,@Kedol2024,"Kenapa yang bawa jalan trophy dia cuk, datar gak ramah ke sonic",0
2025-06-15T17:26:52Z,@Petualang135,Kaster idiot selalu berat ke pepeq. Padahal badut 🎉,0
2025-06-15T17:26:44Z,@JumpAsembble,Siapapun tolong bikinin meme coach yeb jadi Thanos 😂😂,0
2025-06-15T17:25:45Z,@donisetiawan5597,Sering banget dok pakai gatot 😂,0
2025-06-15T17:25:25Z,@RDM87,Ngeriii.....!!!,45
2025-06-15T17:25:24Z,@Petualang135,Kasternya ga beres berat ke pepeq mulu. Padahal badut 🎉,0
2025-06-15T17:24:35Z,@Hdrr-m4h,UDAH GUA TEBAK DI SEASON 14 ONIQ NGASIH PIALA CUMA CUMA BUAT TIM LAIN KARNA ADA HASTAG KALO ONIQ LAGI yang JUARA SEPERTI LIGA TANI MPL ID MAKANYA ONIQ SENGAJA KENDOR.<br>KEBUKTI KAN DI SEASON 15 SIAPA LAGI yang JUARA APA LAGI DI SEASON 14 BANYAK yang SONGONG KE ONIQ.<br><br>SAMPAI SINI FAHAM KAN SIAPA TRIO PIALA TERBANYAK,0
2025-06-15T17:23:35Z,@IlhamMeidiansyah-ld1cy,Yeb efek gila bener,0
2025-06-15T17:23:08Z,@booybb1777,Toyy ayammm,0
2025-06-15T17:22:23Z,@nerfxndrww9628,wkwkwkwkw nangis kan🤣🤣🤣kondom,0
2025-06-15T17:21:51Z,@BocilkematianBrando,El sosmed el voting terdiam,0
2025-06-15T17:21:28Z,@Andre-x6w9k,"Ini waktunya kita, bukan onic&#39;! 💪😤😤",0
2025-06-15T17:20:00Z,@samzkiynerjoe495,gas,0
2025-06-15T17:19:32Z,@khizerihota8567,Buset penotonnya segitu banyaknya waw,0
2025-06-15T17:19:19Z,@ralhanizharamasha1003,Tidak bisa tidur,0
2025-06-15T17:19:04Z,@Nurafifah-q9w,"kalau tau bakal sekecewa ini ga mungkin aku dukung si rrq ini😂😂😂😂😂,3th dukung rrq kecewa dan kecewa lagi yang kudapatkan 😂😂😂😂saya akan pindah haluan sudah cukup kecewa aku sama kamu rrq sampe disini aja byeeee wkwkwkkwkww",0
2025-06-15T17:19:02Z,@bangbingbungbengbong8721,MAMPUS LO KONDOM HAMA,0
2025-06-15T17:18:43Z,@bayibajang2783,Granger terus kenapa sih toyy😢,0
2025-06-15T17:17:55Z,@ProffLang,Tragedi bush mid toy,0
2025-06-15T17:17:44Z,@coolkas,😂😂😂😂😂,0
2025-06-15T17:15:32Z,@dedigamingcrew,Granger mulu,0
2025-06-15T17:13:45Z,@meliodas241,BADUT MPL ✅️<br>BADUT MSERIES ✅️<br>BADUT MSC ✅️<br><br>ITULAH RRQ 😹😐,8
2025-06-15T17:13:17Z,@Oyen652,lagian ini fans ppq nyocot terus yapping jir😂,0
2025-06-15T17:16:25Z,@Medusa_Alope_Demeter,"iya kebanyakan yapping, giliran kalah langsung mengeluarkan seribu alasan",0
2025-06-15T17:13:13Z,@coolkas,Kasian rrq,0
2025-06-15T17:13:11Z,@JoyToy-y6i,Saran saya buat rrq ganti midlane yang lebih bisa defensif sedikit.,0
2025-06-15T17:12:37Z,@RudiSarif,mana bocil rrq,0
2025-06-15T17:12:35Z,@LukmanJago,PPQ BADUT RUNER UP😹😹😹😹😹😹😹😹😹😹😹😹😹😹,0
2025-06-15T17:12:27Z,@Vaann-id6by,enggak bosen brokk runnerup mulu,0
2025-06-15T17:12:24Z,@RudiSarif,CEUK AING NAON!!,0
2025-06-15T17:12:18Z,@JoyToy-y6i,Saran saya buat rrq ganti midlane yang lebih bisa defensif sedikit.,0
2025-06-15T17:11:43Z,@agiriansyah21,Ini onic bos😂,0
2025-06-15T17:11:41Z,@officialgenk2547,"SATU KATA , RRQ JANGAN BERHARAP UNTUK MENANG 🗿",0
2025-06-15T17:10:57Z,@JoyToy-y6i,Rinz yang selalu blunder dari jaman skylar masuk toy tetap rinz yang blunder,0
2025-06-15T17:07:17Z,@NsndbNsndb,"RESPECT RRQ FROM ONIC,, YOK BUAT GAME SERU DI EWC NANTI!!🤝🤝🔥🔥",0
2025-06-15T17:07:06Z,@UpinIpin-i8j,"kek arsenal aja, runner up mulu keburu kiamat",0
2025-06-15T17:06:57Z,@KazeNoYoake,Badut Lokal 😜😜,0
2025-06-15T17:05:46Z,@coolkas,😂😂😂😂😂😂,0
2025-06-15T17:05:39Z,@ApaLiatLiat511,Toy cuman bisa Granger,0
2025-06-15T17:05:38Z,@NsndbNsndb,Gelo 13 juta view🎉,0
2025-06-15T17:05:16Z,@Calonviral_,Gw heran Ama coach nya knp PIK baxia Mulu dah ...dah tau kalah Mulu..aneh,0
2025-06-15T17:05:01Z,@nerfxndrww9628,rrq badut kondom cocok main di tarkam aja🤪🤪🤪🤪🤣🤣🤣🤣🤣ops para kondom jangan panah dada ya wkwkwkkkw FAKTA,0
2025-06-15T17:04:50Z,@nafeofficial8863,"MPL s14 onik sengaja gak juara karena banyak tim luar yang nyenggol mpl indo yang kuat cuma Onik, Season 15 onik membuktikan kalau MPL indo yang kuat hanya onik🤣🤣🤣",0
2025-06-15T17:04:46Z,@adityagm9896,Nice Try RRQ.🦾<br> Party Time Onic 🎉,0
2025-06-15T17:04:31Z,@mamangbeck,GG Coach Yeb and team 🎉🎉🎉,18
2025-06-15T19:33:43Z,@TeKaDeco,Satu kata pembangkit semangat raja galaxy yaitu &quot;yeb tolongin yeb&quot;🔥🔥🔥,0
2025-06-15T19:59:57Z,@FaizEncorechannel,​@@TeKaDecoRaja badut Runner up wokwokwok,0
2025-06-16T00:10:14Z,@afaiyah123-w2f,​@@TeKaDeco ler tolongin ler,0
2025-06-16T00:44:35Z,@moakra321,"​@@TeKaDeco cie yang iri engga punya coach yeb...🤭 Punya coach arcadia, engga bisa juara inter... Punya brusko engga bisa juara inter... Emang kutukan wkwkkk😂",1
2025-06-15T17:03:40Z,@SabrinnaAzmoriss,dari 9 ke 1????!!! kok bisaaa,0
2025-06-15T17:02:52Z,@rahmathidayatt6635,CBG (Cuma Bisa Grangger) hahahaha tembak tembak toy toy toy toy toyy,0
2025-06-15T17:02:24Z,@RomiNuralfian,Kok onic lagi yang menang juaranya,0
2025-06-15T17:00:22Z,@ranggapangestu210,"Nt terus lah pokoknya, gg onic",0
2025-06-15T16:59:57Z,@LuisLulu-f4d,Alhamdulillah ONIC WIN.. 🎉🎉🎉🎉❤❤❤❤,1
2025-06-15T16:59:46Z,@zihadfisabilillah9671,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=23608"">6:33:28</a> toy terlalu open, caster aja tau kalau toy terlalu open",1
2025-06-15T17:30:56Z,@alber-no1ux,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=23608"">6:33:28</a>",0
2025-06-15T16:59:42Z,@RelmiPutra-d8h,"kalo ketemu orang ngelamun mukanya pucet <br>fiks itu fans RRQ, btw semangat puasanya",0
2025-06-15T16:59:40Z,@reno2519,Kasian co liat rrki😹🤡🤡🤡🤡,0
2025-06-15T16:59:02Z,@kades129,Kingdom pada kemana nih?,0
2025-06-15T16:58:40Z,@Youtopia743,gapapa KOK KALIAN MENGHINA TIM RRQ GW (ETAPIBOONG) KALO RRQ TIM YANG PALING SUKA DI PRANK DI FINAL gapapa KOK!! 😁😁😁,0
2025-06-15T16:58:31Z,@whoiam732,3 kata lucu :&quot;Cuman Bisa Granger&quot;,0
2025-06-15T16:57:32Z,@tejononogramdll9138,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=27938"">7:45:38</a> Kesetrum semua 😂😂",52
2025-06-15T19:04:45Z,@Shii_Snazzy,Hahahaha fr 😂,0
2025-06-15T21:30:00Z,@GdPriana,kalau lu engga komen gua ga bakal ngerti jir,1
2025-06-15T23:05:15Z,@l.o.r.d7753,Kok bisa jir😹,0
2025-06-15T23:14:22Z,@joy2993,Piala nya nyetrum,0
2025-06-16T02:32:35Z,@liwaulhamdi6834,"​@@l.o.r.d7753tuh panggung teganggan listriknya gede lo,ada air tumpah bisa bahaya",0
2025-06-15T16:57:19Z,@MimikMiki,Toy bawah musibah di RRQ GK kayak skyler,0
2025-06-15T16:56:56Z,@IsmayaMelda-b1b,"Congrats onic.. Respect buat rrq, mereka gg semua.. Permainan yang luar biasa dan benar2 layak di grand final.. Salam dari evos fam,, yang gue akui gameplay nya lembek banget season ini.... Buat final MVP benar2 gila SANZ",0
2025-06-15T16:56:55Z,@jenghiskhan847,PASIFF YA ADEK2😂 UDAH YA MAIN FINAL2ANYA,0
2025-06-15T16:56:55Z,@saraaAsf,Alhamdulillah onic menang 🎉🎉,3
2025-06-15T16:56:47Z,@alifaraafiq7337,"ko marsha,ko barier jr,ko instinct,lemon,tutturu.... dari season satu kalian main gua fans rrq,malam ini gue kingdom ,gua pamit....🙏🏻🙏🏻🙏🏻",0
2025-06-15T16:56:39Z,@MD_Novriandi,MANA NIH JUARA RRQ 😂😂😂,1
2025-06-15T16:55:22Z,@rrzze,PADAHAL banyak yang NGAREP KAMBEK MALAH DI PHP IN WKWKWK KING RUNNER UP ABADI 🤣,0
2025-06-15T16:54:13Z,@inisialr39,Selamat ONIC juara MPL S15 sekaligus jadi trofi ke-7 🤯<br>Sang Raja dari segala Raja secara harfiah.😊<br><br>- 7 MPL<br>-2 MSC<br>*tinggal juara Mseries buat jadi tim GOAT MLBB,0
2025-06-15T16:53:56Z,@ickybns5561,"Yeb balik lagi auto angkat piala,kalo si Adi ga bakalan jadi juarA",0
2025-06-15T16:53:45Z,@RosliYusufEin,RRQ badi runner up tidak pernah pupus hahaha ...jago regular doang 😂😂😂 ..harusnya mandi bunga rrq😂😂,0
2025-06-15T16:53:27Z,@rmdy7,Mana komentar Alhamdulillah Alhamdulillah nya ? Kau kira lagi hajatan kondom kongdom,0
2025-06-15T16:53:18Z,@hahi4366,Raja lokal 😂 mampus,0
2025-06-15T16:53:16Z,@umaramft6192,"&quot;INI WAKTUNYA KITA,BUKAN ONIC&quot; Quote teracumalaka di season ini😂😂",1
2025-06-15T16:53:09Z,@NextPlay-xr2mc,Era Onic udah Habis kata fans yang tim nya udah berseason season ga juara juara wkwk.,0
2025-06-15T16:53:07Z,@miraastuti-gs4vm,Se impact itu kah coach yebb???,1
2025-06-15T16:53:05Z,@ekoyulianto9322,Albert kasihan udah enak di onic camat tapi winer malah ke epos😅😅,0
2025-06-15T16:52:32Z,@VeertzzzZ,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=18110"">5:01:50</a> ngapain dia njir 😹😹",4
2025-06-15T17:25:04Z,@SitaTania-u7i,Haha😂,0
2025-06-15T19:42:21Z,@sucianjelina,sampai backstage mewek,0
2025-06-16T06:45:04Z,@ViollinneElizabeth,Kena karma swaylow,0
2025-06-15T16:52:20Z,@ismullangsa7067,Gw kingdom sedih banget sumpah <br>Gara&quot; raja rajaan ini 😭😭😭😭😭,0
2025-06-15T16:52:08Z,@niaramdona5281,skayler nya gamaen,0
2025-06-15T16:51:50Z,@4nstv605,Onic time,0
2025-06-15T16:51:43Z,@nasareplay,"AMPUN DAH GW MAH WKWK, nt woy rrq, walaupun gue akuin next season lo mesti ganti slogan lu jadi raja runner-up, gue bakal tetep dukung lo sampe kapanpun, WALLAHI I&quot;M TIRED 😭😭😭",1
2025-06-15T16:51:37Z,@madcques0986,"𝗕𝗘𝗗𝗔 𝗞𝗘𝗟𝗔𝗦 𝗡𝗚𝗞 𝗨𝗦𝗔𝗛 𝗕𝗔𝗛𝗔𝗦.<br>Alasan kenapa RRQ susah juara :<br>1. Fansya Brisik suka hina fans tim lain. <br>2. Menghina player sendiri ketika kalah. Contohny, pas playoff bilang sutsujin beban karena pernah di EVOS <br>3. Debat kalah karena pakai data, selalu ngamuk.<br>4. Playing Victim. Menang Taunting, ditaunting balik malah ngamuk.<br>5. Sekalinya kongdom Taunting, nyerang fisik 😴 <br>5. Tambahin lagi gaes....😁<br>GG ONIC 💛 KU. Lumayan buat latihan EWC lawan badut lokal. Kapan lagi latihan di Grand Final 😎",0
2025-06-15T16:51:32Z,@IshakLancenk,The real yeb tolongin yed😂 (btw we bukan kondom ya🤣),0
